,DATA_TIMESTAMP,Unnamed: 0,WMO_ID,NAME,CURRENT_LATITUDE,CURRENT_LONGITUDE,TEMPERATURE_AVG_C,TEMP_24H_TN_C,TEMP_24H_TX_C,RAINFALL_24H_MM
2085,1986-09-17,2085,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.1,31.7,0.0
2086,1986-09-18,2086,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,32.0,0.0
2087,1986-09-19,2087,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.8,32.3,6.1
2088,1986-09-20,2088,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.1,31.0,15.5
2089,1986-09-21,2089,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,32.6,0.2
2090,1986-09-22,2090,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.2,33.1,0.0
2091,1986-09-23,2091,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,32.8,0.0
2092,1986-09-24,2092,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,31.4,0.0
2093,1986-09-25,2093,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,32.1,0.0
2094,1986-09-26,2094,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,30.0,7.6
2095,1986-09-27,2095,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,32.9,0.0
2096,1986-09-28,2096,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,33.2,0.0
2097,1986-09-29,2097,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,32.2,0.0
2098,1986-09-30,2098,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.5,33.4,0.0
2099,1986-10-01,2099,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.4,34.3,0.0
2100,1986-10-02,2100,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,34.5,2.7
2101,1986-10-03,2101,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,32.7,0.0
2102,1986-10-04,2102,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,31.8,0.6
2103,1986-10-05,2103,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,33.0,1.1
2104,1986-10-06,2104,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.7,32.9,0.0
2105,1986-10-07,2105,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,32.4,0.0
2106,1986-10-08,2106,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,31.4,3.9
2107,1986-10-09,2107,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,30.7,0.0
2108,1986-10-10,2108,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.0,30.7,0.0
2109,1986-10-11,2109,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.5,32.6,0.5
2110,1986-10-12,2110,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,31.0,6.0
2111,1986-10-13,2111,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,32.5,0.6
2112,1986-10-14,2112,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,33.2,0.0
2113,1986-10-15,2113,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,33.2,0.0
2114,1986-10-16,2114,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.3,33.3,0.0
2115,1986-10-17,2115,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,34.1,0.0
2116,1986-10-18,2116,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,32.7,0.0
2117,1986-10-19,2117,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,32.6,0.0
2118,1986-10-20,2118,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,32.5,0.0
2119,1986-10-21,2119,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,34.0,0.0
2120,1986-10-22,2120,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.9,33.0,0.0
2121,1986-10-23,2121,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,29.4,2.2
2122,1986-10-24,2122,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.3,32.4,0.0
2123,1986-10-25,2123,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,28.1,10.6
2124,1986-10-26,2124,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,32.6,20.7
2125,1986-10-27,2125,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,32.5,2.1
2126,1986-10-28,2126,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,30.9,0.0
2127,1986-10-29,2127,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,30.6,1.4
2128,1986-10-30,2128,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.5,32.4,0.0
2129,1986-10-31,2129,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,31.6,0.0
2130,1986-11-01,2130,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.7,32.8,9.0
2131,1986-11-02,2131,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,30.9,0.0
2132,1986-11-03,2132,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.5,32.5,3.2
2133,1986-11-04,2133,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,32.1,9.6
2134,1986-11-05,2134,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,30.2,2.7
2135,1986-11-06,2135,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,31.6,2.8
2136,1986-11-07,2136,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.2,31.4,2.2
2137,1986-11-08,2137,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.9,32.4,0.0
2138,1986-11-09,2138,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,30.4,0.0
2139,1986-11-10,2139,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,31.1,4.2
2140,1986-11-11,2140,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,32.8,3.3
2141,1986-11-12,2141,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,32.3,0.5
2142,1986-11-13,2142,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.3,33.4,0.1
2143,1986-11-14,2143,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.7,32.8,3.8
2144,1986-11-15,2144,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.3,32.6,0.0
2145,1986-11-16,2145,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.9,32.2,0.0
2146,1986-11-17,2146,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.5,31.9,0.0
2147,1986-11-18,2147,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.3,32.4,0.3
2148,1986-11-19,2148,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,32.0,2.6
2149,1986-11-20,2149,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,32.5,12.2
2150,1986-11-21,2150,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,32.8,0.0
2151,1986-11-22,2151,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.9,31.9,0.0
2152,1986-11-23,2152,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,32.2,2.1
2153,1986-11-24,2153,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,29.3,1.5
2154,1986-11-25,2154,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,29.9,3.9
2155,1986-11-26,2155,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,30.4,2.0
2156,1986-11-27,2156,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,30.9,0.0
2157,1986-11-28,2157,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.8,32.0,25.9
2158,1986-11-29,2158,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,31.8,1.2
2159,1986-11-30,2159,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,31.8,0.0
2160,1986-12-01,2160,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,33.2,0.0
2161,1986-12-02,2161,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,33.4,0.0
2162,1986-12-03,2162,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,33.1,0.0
2163,1986-12-04,2163,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,32.6,0.6
2164,1986-12-05,2164,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,33.4,0.0
2165,1986-12-06,2165,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.9,32.0,0.0
2166,1986-12-07,2166,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,33.0,0.0
2167,1986-12-08,2167,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.6,32.7,0.0
2168,1986-12-09,2168,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.1,32.0,0.0
2169,1986-12-10,2169,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.3,32.6,0.0
2170,1986-12-11,2170,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,31.9,0.0
2171,1986-12-12,2171,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,31.8,0.0
2172,1986-12-13,2172,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,32.0,59.4
2173,1986-12-14,2173,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.6,28.1,55.9
2174,1986-12-15,2174,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.0,29.1,33.8
2175,1986-12-16,2175,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.8,28.0,29.1
2176,1986-12-17,2176,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,31.2,0.0
2177,1986-12-18,2177,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,32.0,0.0
2178,1986-12-19,2178,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,33.2,0.0
2179,1986-12-20,2179,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.5,33.0,0.0
2180,1986-12-21,2180,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.8,32.2,4.8
2181,1986-12-22,2181,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,30.4,0.0
2182,1986-12-23,2182,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,31.1,0.0
2183,1986-12-24,2183,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,32.6,0.0
2184,1986-12-25,2184,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,31.5,0.8
2185,1986-12-26,2185,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,31.0,4.9
2186,1986-12-27,2186,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,31.2,0.0
2187,1986-12-28,2187,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.4,32.0,0.0
2188,1986-12-29,2188,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,31.0,0.8
2189,1986-12-30,2189,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,30.9,0.0
2190,1986-12-31,2190,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,31.6,5.3
2191,1987-01-01,2191,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,30.8,12.1
2192,1987-01-02,2192,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.9,27.2,56.3
2193,1987-01-03,2193,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,26.6,6.9
2194,1987-01-04,2194,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.2,29.2,4.0
2195,1987-01-05,2195,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,30.6,46.8
2196,1987-01-06,2196,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.2,28.8,7.0
2197,1987-01-07,2197,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,31.7,4.0
2198,1987-01-08,2198,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,29.4,5.5
2199,1987-01-09,2199,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,31.2,0.0
2200,1987-01-10,2200,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,30.0,32.1
2201,1987-01-11,2201,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,31.6,28.5
2202,1987-01-12,2202,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,32.0,10.3
2203,1987-01-13,2203,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,27.2,5.2
2204,1987-01-14,2204,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.9,30.0,0.8
2205,1987-01-15,2205,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,30.1,36.3
2206,1987-01-16,2206,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,30.0,0.0
2207,1987-01-17,2207,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,29.0,31.8
2208,1987-01-18,2208,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,30.2,14.5
2209,1987-01-19,2209,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,29.8,0.0
2210,1987-01-20,2210,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,29.8,0.0
2211,1987-01-21,2211,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,29.2,5.9
2212,1987-01-22,2212,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,30.7,61.4
2213,1987-01-23,2213,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,31.0,9.0
2214,1987-01-24,2214,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.3,32.2,20.1
2215,1987-01-25,2215,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,28.8,8.6
2216,1987-01-26,2216,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.6,27.3,56.0
2217,1987-01-27,2217,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.5,28.3,9.1
2218,1987-01-28,2218,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,29.9,1.1
2219,1987-01-29,2219,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.9,29.2,18.0
2220,1987-01-30,2220,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,30.3,4.3
2221,1987-01-31,2221,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.3,29.9,1.2
2222,1987-02-01,2222,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,30.1,8.4
2223,1987-02-02,2223,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.3,28.8,0.6
2224,1987-02-03,2224,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.8,29.9,14.6
2225,1987-02-04,2225,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.9,29.4,2.3
2226,1987-02-05,2226,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,28.9,0.3
2227,1987-02-06,2227,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.0,29.6,4.5
2228,1987-02-07,2228,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,28.4,1.2
2229,1987-02-08,2229,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.7,30.6,98.8
2230,1987-02-09,2230,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,28.6,20.3
2231,1987-02-10,2231,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,29.5,0.0
2232,1987-02-11,2232,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.3,29.8,1.7
2233,1987-02-12,2233,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,30.4,0.0
2234,1987-02-13,2234,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,30.6,0.0
2235,1987-02-14,2235,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,30.0,10.1
2236,1987-02-15,2236,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,30.6,1.4
2237,1987-02-16,2237,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.4,28.5,4.3
2238,1987-02-17,2238,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,30.3,0.2
2239,1987-02-18,2239,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.9,31.0,2.2
2240,1987-02-19,2240,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.0,29.8,39.0
2241,1987-02-20,2241,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.8,30.0,6.5
2242,1987-02-21,2242,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.9,30.0,18.3
2243,1987-02-22,2243,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.9,30.4,4.0
2244,1987-02-23,2244,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.3,30.8,27.7
2245,1987-02-24,2245,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.3,31.0,2.4
2246,1987-02-25,2246,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,30.9,0.0
2247,1987-02-26,2247,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,30.2,10.1
2248,1987-02-27,2248,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,33.4,0.5
2249,1987-02-28,2249,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,29.0,0.5
2250,1987-03-01,2250,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,22.6,31.2,30.0
2251,1987-03-02,2251,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.1,30.0,3.5
2252,1987-03-03,2252,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,31.1,0.9
2253,1987-03-04,2253,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,31.6,0.0
2254,1987-03-05,2254,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,32.8,0.0
2255,1987-03-06,2255,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,32.8,0.0
2256,1987-03-07,2256,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,32.5,0.6
2257,1987-03-08,2257,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,32.8,0.0
2258,1987-03-09,2258,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,33.8,0.0
2259,1987-03-10,2259,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.0,33.8,17.8
2260,1987-03-11,2260,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,33.0,0.0
2261,1987-03-12,2261,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,34.2,0.0
2262,1987-03-13,2262,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.1,33.3,0.0
2263,1987-03-14,2263,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,31.7,0.0
2264,1987-03-15,2264,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,33.8,0.0
2265,1987-03-16,2265,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,33.8,0.0
2266,1987-03-17,2266,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.7,32.2,5.1
2267,1987-03-18,2267,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,33.6,0.0
2268,1987-03-19,2268,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,32.5,0.0
2269,1987-03-20,2269,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,33.8,0.0
2270,1987-03-21,2270,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,33.6,0.0
2271,1987-03-22,2271,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.3,32.4,9.1
2272,1987-03-23,2272,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.1,32.8,6.5
2273,1987-03-24,2273,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,31.0,10.0
2274,1987-03-25,2274,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.6,33.2,0.0
2275,1987-03-26,2275,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.7,34.4,0.0
2276,1987-03-27,2276,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.3,32.6,4.0
2277,1987-03-28,2277,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.7,31.0,10.0
2278,1987-03-29,2278,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.7,30.1,6.3
2279,1987-03-30,2279,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.9,33.2,0.0
2280,1987-03-31,2280,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.4,33.6,0.0
2281,1987-04-01,2281,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.6,32.2,2.0
2282,1987-04-02,2282,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.7,33.9,4.4
2283,1987-04-03,2283,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,33.0,0.0
2284,1987-04-04,2284,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.3,34.2,0.2
2285,1987-04-05,2285,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,33.4,0.8
2286,1987-04-06,2286,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.4,30.3,0.2
2287,1987-04-07,2287,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,30.6,23.4
2288,1987-04-08,2288,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.8,32.4,9.5
2289,1987-04-09,2289,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,32.8,0.0
2290,1987-04-10,2290,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,32.2,0.0
2291,1987-04-11,2291,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,32.3,0.0
2292,1987-04-12,2292,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,31.8,4.4
2293,1987-04-13,2293,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.6,32.4,18.9
2294,1987-04-14,2294,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,32.4,2.4
2295,1987-04-15,2295,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.3,32.4,0.0
2296,1987-04-16,2296,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.1,31.8,6.7
2297,1987-04-17,2297,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,33.8,0.0
2298,1987-04-18,2298,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,33.4,13.7
2299,1987-04-19,2299,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,23.5,33.4,5.2
2300,1987-04-20,2300,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,32.6,0.0
2301,1987-04-21,2301,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.5,33.8,0.0
2302,1987-04-22,2302,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.5,33.6,0.0
2303,1987-04-23,2303,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.1,31.8,0.8
2304,1987-04-24,2304,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.1,33.9,9.2
2305,1987-04-25,2305,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.5,34.1,0.0
2306,1987-04-26,2306,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.1,32.3,0.0
2307,1987-04-27,2307,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.4,32.6,0.2
2308,1987-04-28,2308,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,33.1,0.0
2309,1987-04-29,2309,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.9,31.4,0.0
2310,1987-04-30,2310,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.2,33.8,2.5
2311,1987-05-01,2311,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.4,34.6,0.0
2312,1987-05-02,2312,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.8,34.2,0.0
2313,1987-05-03,2313,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.0,32.2,19.5
2314,1987-05-04,2314,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.8,34.2,1.7
2315,1987-05-05,2315,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.2,33.8,0.0
2316,1987-05-06,2316,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.4,33.4,0.0
2317,1987-05-07,2317,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,25.6,31.8,0.0
2318,1987-05-08,2318,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.3,33.0,0.0
2319,1987-05-09,2319,96745.0,Stasiun Meteorologi Kemayoran,-6.15559,106.84,,24.0,32.0,7.6
